Campaign_ID,Customer_ID,Campaign_Type,Campaign_Objective,Campaign_Cost_INR_x,Campaign_Duration_Days,Impressions,Clicks,Device_Type,Time_of_Day,CTR,Age,Gender,City_Tier,Marital_Status,Has_Kids,Annual_Income_INR,Customer_Tenure_Months,Loyalty_Tier,Purchase_Made,Purchase_Value_INR,Discount_Applied_Percent,Payment_Mode,Repeat_Purchase_30_Days,Net_Revenue_INR,Campaign_Cost_INR_y,ROI_INR,Income_Segment,Campaign_Date,Month,Month_Num
50363,11363,Email,Conversion,1344,6,16882,1782,Mobile,Evening,0.1055562137187537,59,Female,Tier 1,Married,1,565403,19,Bronze,0,2972,0,COD,0,0.0,1344,-1344.0,3-6L,2037-11-13,Nov,11
50364,11364,SMS,Retention,1081,25,51376,8259,Desktop,Evening,0.1607559950171286,30,Male,Tier 1,Single,1,2506195,62,Gold,0,4314,0,COD,0,0.0,1081,-1081.0,,2037-11-28,Nov,11
50365,11365,Email,Retention,660,23,103973,3229,Mobile,Afternoon,0.0310561395746972,62,Male,Tier 1,Single,1,474003,77,Silver,0,23660,20,Debit Card,0,0.0,660,-660.0,3-6L,2037-12-13,Dec,12
50366,11366,Influencer,Awareness,1558,11,108978,4624,Mobile,Afternoon,0.0424305823193672,62,Male,Tier 1,Married,0,457156,82,Bronze,1,8524,0,Debit Card,0,8524.0,1558,6966.0,3-6L,2037-12-28,Dec,12
50367,11367,SMS,Conversion,1854,3,13021,8284,Desktop,Night,0.6362030566008755,57,Male,Tier 1,Single,0,811671,47,Bronze,0,8793,5,Credit Card,1,0.0,1854,-1854.0,6-10L,2038-01-12,Jan,1
50368,11368,Instagram Ads,Conversion,1282,20,90821,1800,Mobile,Night,0.0198192048094603,61,Female,Tier 1,Single,1,1478001,70,Bronze,0,9182,0,COD,0,0.0,1282,-1282.0,>10L,2038-01-27,Jan,1
50369,11369,Google Ads,Awareness,1466,15,16370,4460,Desktop,Night,0.272449602932193,33,Female,Tier 1,Married,0,2993908,36,Bronze,1,23604,0,COD,0,23604.0,1466,22138.0,,2038-02-11,Feb,2
50370,11370,Influencer,Awareness,845,17,20102,8582,Mobile,Afternoon,0.4269226942592777,55,Male,Tier 2,Single,0,708030,94,Silver,0,3458,5,UPI,0,0.0,845,-845.0,6-10L,2038-02-26,Feb,2
50371,11371,Instagram Ads,Awareness,1287,23,8900,5661,Mobile,Night,0.6360674157303371,57,Female,Tier 1,Single,0,1594708,68,Silver,0,4627,15,COD,0,0.0,1287,-1287.0,>10L,2038-03-13,Mar,3
50372,11372,SMS,Conversion,280,15,94540,3489,Mobile,Morning,0.0369050137507933,43,Male,Tier 3,Married,0,1246253,14,Bronze,0,17720,20,Debit Card,0,0.0,280,-280.0,>10L,2038-03-28,Mar,3
50373,11373,SMS,Conversion,1556,10,95328,8410,Mobile,Afternoon,0.0882217186975495,26,Female,Tier 1,Married,0,311762,8,Bronze,1,5104,0,COD,0,5104.0,1556,3548.0,3-6L,2038-04-12,Apr,4
50374,11374,Email,Awareness,1098,20,31203,2448,Desktop,Night,0.0784539948081915,36,Female,Tier 1,Single,0,1823428,9,Platinum,0,11843,20,COD,0,0.0,1098,-1098.0,>10L,2038-04-27,Apr,4
50375,11375,Influencer,Retention,1063,24,20276,8175,Desktop,Evening,0.4031860327480765,24,Female,Tier 3,Single,0,597326,70,Bronze,0,11117,0,COD,1,0.0,1063,-1063.0,3-6L,2038-05-12,May,5
50376,11376,SMS,Awareness,929,17,61561,7852,Mobile,Morning,0.1275482854404574,58,Female,Tier 1,Single,0,2048684,11,Silver,1,5574,15,Debit Card,0,4737.9,929,3808.9,,2038-05-27,May,5
50377,11377,Influencer,Conversion,1747,11,100945,1375,Mobile,Night,0.0136212789142602,43,Male,Tier 3,Married,0,2274954,3,Bronze,0,10638,15,Credit Card,0,0.0,1747,-1747.0,,2038-06-11,Jun,6
50378,11378,Instagram Ads,Conversion,959,28,33233,4880,Mobile,Evening,0.1468419944031535,35,Male,Tier 1,Married,0,2369891,8,Bronze,1,11058,15,COD,0,9399.3,959,8440.3,,2038-06-26,Jun,6
50379,11379,Email,Awareness,898,12,76772,1740,Desktop,Night,0.0226645131037357,57,Female,Tier 2,Married,1,1498987,24,Silver,0,8745,15,Debit Card,0,0.0,898,-898.0,>10L,2038-07-11,Jul,7
50380,11380,Google Ads,Conversion,987,24,56062,3389,Mobile,Night,0.0604509293282437,40,Female,Tier 1,Married,0,1606432,88,Bronze,1,15659,10,COD,0,14093.1,987,13106.1,>10L,2038-07-26,Jul,7
50381,11381,Influencer,Conversion,905,10,19200,5475,Desktop,Morning,0.28515625,58,Male,Tier 1,Married,0,1460388,75,Gold,0,14298,5,Credit Card,0,0.0,905,-905.0,>10L,2038-08-10,Aug,8
50382,11382,SMS,Conversion,377,26,39752,4212,Mobile,Night,0.1059569329845039,44,Male,Tier 2,Single,0,1989086,71,Bronze,0,3091,0,Debit Card,0,0.0,377,-377.0,>10L,2038-08-25,Aug,8
50383,11383,Influencer,Retention,790,9,12974,3727,Mobile,Morning,0.2872668413750578,26,Male,Tier 1,Single,0,2616893,95,Bronze,0,20912,10,COD,0,0.0,790,-790.0,,2038-09-09,Sep,9
50384,11384,Instagram Ads,Retention,1506,21,26882,7518,Mobile,Night,0.2796666914664087,45,Female,Tier 2,Single,1,1346338,92,Silver,0,6450,15,UPI,0,0.0,1506,-1506.0,>10L,2038-09-24,Sep,9
50385,11385,SMS,Conversion,1555,15,58919,6389,Mobile,Afternoon,0.1084370067380641,32,Male,Tier 1,Married,0,2419385,36,Silver,1,4098,5,Credit Card,0,3893.1,1555,2338.1,,2038-10-09,Oct,10
50386,11386,Influencer,Conversion,1578,8,44027,2236,Mobile,Afternoon,0.0507870170577145,47,Male,Tier 1,Single,1,2071746,73,Bronze,1,511,0,UPI,1,511.0,1578,-1067.0,,2038-10-24,Oct,10
50387,11387,Influencer,Awareness,1337,14,63889,1777,Mobile,Night,0.0278138646715397,55,Male,Tier 1,Single,0,1984573,18,Gold,0,10298,10,Debit Card,1,0.0,1337,-1337.0,>10L,2038-11-08,Nov,11
50388,11388,Instagram Ads,Conversion,85,26,67295,4728,Mobile,Afternoon,0.0702578200460658,37,Female,Tier 3,Married,0,619229,10,Silver,0,1747,0,UPI,0,0.0,85,-85.0,6-10L,2038-11-23,Nov,11
50389,11389,SMS,Conversion,1071,24,106821,1076,Mobile,Afternoon,0.0100729257355763,62,Male,Tier 2,Married,1,2347587,32,Gold,0,20792,20,Debit Card,0,0.0,1071,-1071.0,,2038-12-08,Dec,12
50390,11390,Google Ads,Retention,113,29,56358,821,Mobile,Afternoon,0.0145675857908371,40,Female,Tier 2,Single,0,884188,35,Gold,0,4846,0,Credit Card,0,0.0,113,-113.0,6-10L,2038-12-23,Dec,12
50391,11391,Google Ads,Awareness,590,26,68134,1992,Mobile,Morning,0.0292365045351806,55,Male,Tier 2,Single,1,1253556,37,Gold,1,3749,10,UPI,0,3374.1,590,2784.1,>10L,2039-01-07,Jan,1
50392,11392,Instagram Ads,Conversion,1962,6,108039,4440,Desktop,Night,0.0410962707911032,31,Male,Tier 2,Single,0,2818395,88,Bronze,0,5743,15,Credit Card,1,0.0,1962,-1962.0,,2039-01-22,Jan,1
50393,11393,Influencer,Awareness,1617,29,43119,4843,Desktop,Afternoon,0.1123170759989795,25,Female,Tier 3,Single,1,1267769,80,Bronze,0,4117,15,UPI,0,0.0,1617,-1617.0,>10L,2039-02-06,Feb,2
50394,11394,Google Ads,Retention,738,15,66098,1325,Mobile,Night,0.0200459923144421,24,Female,Tier 2,Married,1,2810015,26,Bronze,1,21766,15,Debit Card,0,18501.1,738,17763.1,,2039-02-21,Feb,2
50395,11395,SMS,Retention,1870,7,35200,8505,Mobile,Night,0.2416193181818181,25,Female,Tier 1,Married,1,315789,64,Bronze,1,977,15,UPI,0,830.4499999999999,1870,-1039.55,3-6L,2039-03-08,Mar,3
50396,11396,Instagram Ads,Awareness,1201,20,44995,2955,Mobile,Evening,0.0656739637737526,61,Male,Tier 1,Single,1,335050,54,Silver,0,5716,0,Credit Card,0,0.0,1201,-1201.0,3-6L,2039-03-23,Mar,3
50397,11397,Instagram Ads,Awareness,1847,4,63790,225,Mobile,Afternoon,0.0035271986204734,28,Male,Tier 1,Single,0,1879348,73,Bronze,1,7820,15,Debit Card,0,6647.0,1847,4800.0,>10L,2039-04-07,Apr,4
50398,11398,Instagram Ads,Retention,929,6,17403,4676,Mobile,Evening,0.2686893064414181,63,Female,Tier 1,Married,0,1408386,43,Bronze,0,20336,10,UPI,0,0.0,929,-929.0,>10L,2039-04-22,Apr,4
50399,11399,Instagram Ads,Conversion,186,16,75641,6801,Mobile,Morning,0.0899115559022223,23,Male,Tier 1,Single,1,2093511,32,Silver,1,3941,5,COD,1,3743.95,186,3557.95,,2039-05-07,May,5
50400,11400,Influencer,Conversion,1331,5,86903,4435,Mobile,Evening,0.0510339113724497,60,Male,Tier 3,Married,0,2483923,46,Bronze,0,13727,0,UPI,0,0.0,1331,-1331.0,,2039-05-22,May,5
50401,11401,SMS,Retention,258,9,88697,6236,Mobile,Evening,0.0703067747499915,31,Male,Tier 1,Single,1,2129333,48,Bronze,0,24114,0,Debit Card,1,0.0,258,-258.0,,2039-06-06,Jun,6
50402,11402,SMS,Retention,1018,4,55352,3440,Mobile,Night,0.0621477092065327,29,Male,Tier 2,Married,1,258549,40,Gold,1,1672,0,Debit Card,0,1672.0,1018,654.0,<3L,2039-06-21,Jun,6
50403,11403,SMS,Awareness,204,21,19429,8707,Mobile,Night,0.4481445262236862,50,Male,Tier 1,Married,0,1969619,12,Silver,1,18560,10,UPI,0,16704.0,204,16500.0,>10L,2039-07-06,Jul,7
50404,11404,Instagram Ads,Awareness,806,29,71851,7631,Mobile,Night,0.1062058983173511,25,Female,Tier 2,Single,0,2996394,60,Bronze,1,13839,0,UPI,1,13839.0,806,13033.0,,2039-07-21,Jul,7
50405,11405,Influencer,Retention,1831,23,33685,5026,Mobile,Afternoon,0.1492058779872346,21,Female,Tier 2,Married,1,1968356,7,Bronze,0,16755,15,COD,0,0.0,1831,-1831.0,>10L,2039-08-05,Aug,8
50406,11406,Google Ads,Retention,1475,7,107071,7354,Mobile,Evening,0.0686833969982535,44,Female,Tier 3,Single,0,2184410,35,Silver,1,18834,0,Debit Card,1,18834.0,1475,17359.0,,2039-08-20,Aug,8
50407,11407,SMS,Conversion,340,16,119970,7122,Desktop,Morning,0.0593648412103025,41,Male,Tier 3,Married,1,1097971,13,Bronze,0,9303,10,Debit Card,0,0.0,340,-340.0,>10L,2039-09-04,Sep,9
50408,11408,Instagram Ads,Conversion,727,7,45870,7771,Mobile,Evening,0.169413560061042,50,Male,Tier 2,Single,1,509782,48,Silver,0,10654,15,COD,0,0.0,727,-727.0,3-6L,2039-09-19,Sep,9
50409,11409,Email,Retention,887,22,42330,4946,Desktop,Evening,0.1168438459721237,52,Male,Tier 1,Married,1,545727,44,Gold,0,20720,0,Credit Card,0,0.0,887,-887.0,3-6L,2039-10-04,Oct,10
50410,11410,Google Ads,Awareness,1893,3,42631,586,Mobile,Morning,0.0137458656845957,63,Female,Tier 1,Single,1,836262,30,Bronze,1,4238,15,COD,0,3602.3,1893,1709.3,6-10L,2039-10-19,Oct,10
50411,11411,Influencer,Conversion,909,14,13983,1963,Mobile,Evening,0.140384752914253,43,Female,Tier 2,Married,1,972504,94,Silver,1,23089,20,Credit Card,0,18471.2,909,17562.2,6-10L,2039-11-03,Nov,11
50412,11412,Email,Awareness,150,26,6307,915,Mobile,Evening,0.1450768986840019,51,Female,Tier 2,Married,0,373472,11,Gold,1,2190,0,Debit Card,0,2190.0,150,2040.0,3-6L,2039-11-18,Nov,11
50413,11413,Google Ads,Awareness,1412,10,117984,4273,Mobile,Morning,0.0362167751559533,21,Male,Tier 1,Married,0,2894149,76,Gold,1,12028,0,COD,1,12028.0,1412,10616.0,,2039-12-03,Dec,12
50414,11414,Influencer,Awareness,590,26,34882,7054,Desktop,Afternoon,0.202224643082392,55,Female,Tier 1,Single,1,2319334,12,Silver,0,845,0,UPI,0,0.0,590,-590.0,,2039-12-18,Dec,12
50415,11415,Google Ads,Conversion,837,9,56221,3482,Mobile,Night,0.0619341527187349,41,Male,Tier 3,Single,0,1940588,13,Bronze,0,15101,0,Credit Card,0,0.0,837,-837.0,>10L,2040-01-02,Jan,1
50416,11416,Instagram Ads,Retention,129,17,113578,3879,Mobile,Night,0.0341527408476993,36,Female,Tier 2,Single,0,2103085,25,Platinum,1,13454,0,COD,0,13454.0,129,13325.0,,2040-01-17,Jan,1
50417,11417,Email,Retention,1890,13,70708,7267,Mobile,Evening,0.1027747921027323,41,Male,Tier 2,Single,1,1154276,84,Platinum,0,4624,20,COD,0,0.0,1890,-1890.0,>10L,2040-02-01,Feb,2
50418,11418,Email,Awareness,422,20,108266,3471,Desktop,Evening,0.0320599264773797,38,Male,Tier 3,Single,1,556943,47,Gold,0,14913,20,Credit Card,0,0.0,422,-422.0,3-6L,2040-02-16,Feb,2
50419,11419,Instagram Ads,Awareness,1700,9,31151,1463,Mobile,Night,0.0469647844370967,31,Female,Tier 3,Married,0,769331,12,Bronze,0,21500,5,UPI,1,0.0,1700,-1700.0,6-10L,2040-03-02,Mar,3
50420,11420,Email,Conversion,321,16,35689,5408,Mobile,Afternoon,0.1515312841491776,21,Male,Tier 1,Single,0,1571236,45,Silver,0,2385,10,UPI,0,0.0,321,-321.0,>10L,2040-03-17,Mar,3
50421,11421,Google Ads,Conversion,1841,22,106153,8231,Mobile,Night,0.0775390238617844,21,Female,Tier 1,Single,1,465831,73,Gold,1,13013,10,Debit Card,0,11711.7,1841,9870.7,3-6L,2040-04-01,Apr,4
50422,11422,SMS,Retention,1156,25,116612,7162,Mobile,Afternoon,0.0614173498439268,55,Female,Tier 3,Single,0,2980853,10,Silver,1,8642,0,UPI,0,8642.0,1156,7486.0,,2040-04-16,Apr,4
50423,11423,SMS,Conversion,1550,24,60261,4326,Desktop,Night,0.0717877234031961,56,Female,Tier 2,Single,0,1350983,31,Platinum,0,2289,10,Credit Card,1,0.0,1550,-1550.0,>10L,2040-05-01,May,5
50424,11424,Influencer,Retention,1432,7,73166,5072,Mobile,Night,0.0693218161441106,49,Male,Tier 2,Single,0,2744117,12,Silver,1,22091,5,Debit Card,0,20986.45,1432,19554.45,,2040-05-16,May,5
50425,11425,SMS,Awareness,133,16,26646,3304,Mobile,Morning,0.1239960969751557,62,Male,Tier 3,Single,1,2292557,48,Bronze,0,12797,0,Credit Card,0,0.0,133,-133.0,,2040-05-31,May,5
50426,11426,Influencer,Conversion,780,7,80862,3646,Mobile,Night,0.0450891642551507,56,Female,Tier 1,Married,1,463592,71,Bronze,1,10000,0,Credit Card,0,10000.0,780,9220.0,3-6L,2040-06-15,Jun,6
50427,11427,Google Ads,Awareness,1603,27,65392,602,Mobile,Morning,0.0092060190849033,42,Male,Tier 2,Single,1,644009,44,Platinum,1,20107,10,COD,0,18096.3,1603,16493.3,6-10L,2040-06-30,Jun,6
50428,11428,Google Ads,Retention,1985,21,114919,4692,Mobile,Afternoon,0.0408287576466902,59,Female,Tier 3,Single,1,530426,85,Platinum,1,10907,20,Credit Card,1,8725.6,1985,6740.6,3-6L,2040-07-15,Jul,7
50429,11429,Influencer,Retention,969,20,116894,5307,Mobile,Morning,0.0454001060790117,45,Male,Tier 2,Single,0,1853787,77,Platinum,0,13050,0,Debit Card,1,0.0,969,-969.0,>10L,2040-07-30,Jul,7
50430,11430,SMS,Conversion,1361,14,5550,7493,Mobile,Evening,1.0,43,Female,Tier 1,Married,1,2877278,22,Bronze,0,4645,5,COD,0,0.0,1361,-1361.0,,2040-08-14,Aug,8
50431,11431,Email,Retention,1908,26,90041,4179,Mobile,Night,0.0464121900023322,44,Female,Tier 1,Single,0,1071248,47,Bronze,1,2006,0,Debit Card,1,2006.0,1908,98.0,>10L,2040-08-29,Aug,8
50432,11432,Email,Conversion,1185,9,101314,4398,Mobile,Afternoon,0.0434095978838067,49,Male,Tier 1,Married,1,1257191,41,Silver,0,1983,0,Credit Card,0,0.0,1185,-1185.0,>10L,2040-09-13,Sep,9
50433,11433,Instagram Ads,Retention,1152,4,63558,3804,Desktop,Evening,0.0598508448975738,32,Male,Tier 1,Single,1,2117621,78,Bronze,0,4838,15,Debit Card,0,0.0,1152,-1152.0,,2040-09-28,Sep,9
50434,11434,Email,Retention,1996,23,107657,3900,Mobile,Evening,0.0362261627204919,32,Male,Tier 1,Married,1,2166119,79,Gold,1,10085,10,Credit Card,1,9076.5,1996,7080.5,,2040-10-13,Oct,10
50435,11435,Influencer,Conversion,1669,5,58353,5660,Mobile,Afternoon,0.0969958699638407,43,Male,Tier 2,Single,0,1976598,62,Silver,0,6947,0,COD,1,0.0,1669,-1669.0,>10L,2040-10-28,Oct,10
50436,11436,SMS,Conversion,1885,13,85852,4102,Desktop,Morning,0.0477799002935283,49,Female,Tier 3,Married,1,1610388,63,Gold,0,1089,0,UPI,0,0.0,1885,-1885.0,>10L,2040-11-12,Nov,11
50437,11437,Google Ads,Conversion,1290,18,104891,7613,Mobile,Morning,0.072580106968186,57,Female,Tier 1,Single,0,540728,46,Silver,1,19562,15,COD,1,16627.7,1290,15337.7,3-6L,2040-11-27,Nov,11
50438,11438,Email,Awareness,1158,28,80317,4282,Mobile,Morning,0.0533137442882577,23,Male,Tier 2,Married,1,452213,46,Bronze,0,6332,20,UPI,1,0.0,1158,-1158.0,3-6L,2040-12-12,Dec,12
50439,11439,SMS,Conversion,1943,25,32934,3870,Desktop,Evening,0.1175077427582437,50,Male,Tier 1,Married,1,1314613,32,Platinum,1,8889,5,UPI,0,8444.55,1943,6501.549999999999,>10L,2040-12-27,Dec,12
50440,11440,Google Ads,Awareness,1353,13,5314,4525,Mobile,Night,0.8515242754986827,60,Male,Tier 1,Single,0,775109,45,Bronze,0,14966,15,Credit Card,0,0.0,1353,-1353.0,6-10L,2041-01-11,Jan,1
50441,11441,SMS,Conversion,1326,13,41166,4679,Mobile,Night,0.1136617597046106,62,Female,Tier 3,Single,1,338388,92,Silver,0,21526,10,Credit Card,0,0.0,1326,-1326.0,3-6L,2041-01-26,Jan,1
50442,11442,Email,Retention,1279,10,70350,7143,Desktop,Night,0.1015351812366737,63,Female,Tier 1,Married,1,362913,63,Silver,1,23196,10,UPI,0,20876.4,1279,19597.4,3-6L,2041-02-10,Feb,2
50443,11443,Email,Conversion,1481,19,12375,298,Mobile,Afternoon,0.024080808080808,29,Male,Tier 1,Single,1,2891467,29,Gold,1,19173,5,Credit Card,0,18214.35,1481,16733.35,,2041-02-25,Feb,2
50444,11444,Email,Conversion,659,10,41315,904,Desktop,Night,0.0218806728790996,59,Male,Tier 2,Married,0,1843477,41,Gold,0,14712,0,COD,0,0.0,659,-659.0,>10L,2041-03-12,Mar,3
50445,11445,SMS,Awareness,916,16,82783,3666,Mobile,Night,0.0442844545377674,47,Female,Tier 3,Single,0,2563686,53,Silver,0,16221,0,Debit Card,0,0.0,916,-916.0,,2041-03-27,Mar,3
50446,11446,Influencer,Awareness,1903,25,44325,8364,Mobile,Evening,0.1886971235194585,38,Female,Tier 2,Married,0,2064239,16,Bronze,0,14727,0,Debit Card,0,0.0,1903,-1903.0,,2041-04-11,Apr,4
50447,11447,Google Ads,Awareness,336,5,16620,5119,Desktop,Night,0.3080024067388688,37,Female,Tier 2,Married,0,2312627,10,Bronze,0,10034,5,Credit Card,1,0.0,336,-336.0,,2041-04-26,Apr,4
50448,11448,Instagram Ads,Retention,267,20,31577,158,Mobile,Evening,0.0050036418912499,28,Male,Tier 3,Single,0,550272,8,Bronze,0,5198,5,UPI,1,0.0,267,-267.0,3-6L,2041-05-11,May,5
50449,11449,Email,Awareness,796,19,115268,7542,Mobile,Morning,0.0654301280494152,25,Female,Tier 2,Single,1,473512,66,Silver,0,7590,0,COD,0,0.0,796,-796.0,3-6L,2041-05-26,May,5
50450,11450,Google Ads,Awareness,1965,29,67219,981,Desktop,Night,0.0145940879810767,24,Male,Tier 2,Married,1,1066309,85,Bronze,1,17467,10,UPI,1,15720.3,1965,13755.3,>10L,2041-06-10,Jun,6
50451,11451,SMS,Conversion,920,11,46595,59,Mobile,Night,0.0012662302822191,44,Male,Tier 2,Married,1,573036,18,Bronze,1,13496,0,COD,0,13496.0,920,12576.0,3-6L,2041-06-25,Jun,6
50452,11452,Email,Conversion,1889,18,45558,7528,Mobile,Night,0.1652399139558365,49,Female,Tier 3,Single,1,1545527,56,Platinum,1,23562,0,Credit Card,0,23562.0,1889,21673.0,>10L,2041-07-10,Jul,7
50453,11453,SMS,Awareness,576,17,110067,6633,Desktop,Night,0.0602632941753659,57,Male,Tier 1,Married,1,1116521,73,Silver,0,11216,10,COD,1,0.0,576,-576.0,>10L,2041-07-25,Jul,7
50454,11454,SMS,Conversion,1281,6,32092,5469,Mobile,Afternoon,0.1704163031285055,52,Female,Tier 1,Married,1,2429609,50,Silver,0,13697,15,Credit Card,0,0.0,1281,-1281.0,,2041-08-09,Aug,8
50455,11455,Instagram Ads,Awareness,491,29,43091,1635,Mobile,Night,0.0379429579262491,61,Male,Tier 1,Single,0,1840720,44,Platinum,0,24792,20,Debit Card,1,0.0,491,-491.0,>10L,2041-08-24,Aug,8
50456,11456,SMS,Conversion,1738,29,42266,6020,Mobile,Evening,0.1424312686319973,42,Male,Tier 1,Single,1,2560847,56,Platinum,0,10858,0,COD,0,0.0,1738,-1738.0,,2041-09-08,Sep,9
50457,11457,Email,Conversion,992,19,59753,6813,Mobile,Evening,0.1140193797800947,21,Female,Tier 1,Married,0,1205873,14,Gold,0,6845,15,Credit Card,0,0.0,992,-992.0,>10L,2041-09-23,Sep,9
50458,11458,Google Ads,Retention,749,5,27487,8338,Mobile,Evening,0.3033433986975661,49,Female,Tier 1,Married,0,2153240,33,Bronze,0,13683,0,Debit Card,1,0.0,749,-749.0,,2041-10-08,Oct,10
50459,11459,SMS,Conversion,1795,29,34090,8495,Desktop,Morning,0.2491933118216485,28,Female,Tier 1,Single,1,2497360,59,Gold,1,19509,0,UPI,1,19509.0,1795,17714.0,,2041-10-23,Oct,10
50460,11460,Google Ads,Awareness,995,10,96719,106,Desktop,Morning,0.0010959583949379,64,Male,Tier 1,Married,1,612654,64,Gold,1,5465,5,Debit Card,1,5191.75,995,4196.75,6-10L,2041-11-07,Nov,11
50461,11461,Email,Conversion,1154,28,47859,8593,Mobile,Afternoon,0.1795482563363212,47,Female,Tier 1,Single,1,2764747,29,Silver,0,972,0,COD,0,0.0,1154,-1154.0,,2041-11-22,Nov,11
50462,11462,Instagram Ads,Retention,1254,20,15100,3054,Mobile,Evening,0.202251655629139,26,Male,Tier 1,Single,1,799678,81,Silver,0,16296,0,UPI,0,0.0,1254,-1254.0,6-10L,2041-12-07,Dec,12
50463,11463,SMS,Retention,141,10,52431,1077,Mobile,Night,0.0205412828288607,33,Male,Tier 2,Married,1,1974951,47,Bronze,0,19470,0,UPI,0,0.0,141,-141.0,>10L,2041-12-22,Dec,12
50464,11464,Influencer,Awareness,485,15,12618,2704,Mobile,Afternoon,0.2142970359803455,22,Female,Tier 1,Single,0,1596529,51,Bronze,0,15968,0,UPI,1,0.0,485,-485.0,>10L,2042-01-06,Jan,1
50465,11465,Influencer,Retention,1080,4,7310,3593,Mobile,Afternoon,0.4915184678522571,42,Female,Tier 3,Single,1,1765316,30,Silver,0,7237,15,COD,0,0.0,1080,-1080.0,>10L,2042-01-21,Jan,1
50466,11466,Instagram Ads,Awareness,235,7,117914,8139,Mobile,Afternoon,0.0690248825415133,46,Female,Tier 1,Single,1,500535,88,Silver,1,21160,0,UPI,1,21160.0,235,20925.0,3-6L,2042-02-05,Feb,2
50467,11467,Email,Awareness,1994,6,19980,4145,Mobile,Afternoon,0.2074574574574574,46,Male,Tier 1,Married,1,1565860,37,Silver,0,16082,0,Debit Card,0,0.0,1994,-1994.0,>10L,2042-02-20,Feb,2
50468,11468,SMS,Retention,1738,13,63603,7586,Mobile,Evening,0.1192711035642972,42,Female,Tier 1,Single,0,526878,69,Gold,0,7273,0,Debit Card,0,0.0,1738,-1738.0,3-6L,2042-03-07,Mar,3
50469,11469,Influencer,Conversion,1923,17,43532,4711,Mobile,Afternoon,0.1082192410181016,59,Female,Tier 1,Single,0,1930599,14,Bronze,0,2750,20,Credit Card,1,0.0,1923,-1923.0,>10L,2042-03-22,Mar,3
50470,11470,Email,Conversion,230,10,66597,4712,Mobile,Evening,0.0707539378650689,64,Male,Tier 1,Single,0,1496960,6,Bronze,0,22155,10,Credit Card,0,0.0,230,-230.0,>10L,2042-04-06,Apr,4
50471,11471,Instagram Ads,Conversion,978,3,26477,3045,Mobile,Afternoon,0.1150054764512595,58,Male,Tier 1,Married,0,2866569,27,Bronze,0,2969,10,Credit Card,0,0.0,978,-978.0,,2042-04-21,Apr,4
50472,11472,Google Ads,Awareness,734,23,87998,1002,Mobile,Evening,0.0113866224232368,46,Female,Tier 1,Married,0,397856,86,Silver,0,19628,15,COD,1,0.0,734,-734.0,3-6L,2042-05-06,May,5
50473,11473,SMS,Retention,1946,12,111812,6124,Desktop,Afternoon,0.0547705076378206,25,Female,Tier 1,Married,0,1711720,34,Bronze,1,9309,5,Debit Card,1,8843.55,1946,6897.549999999999,>10L,2042-05-21,May,5
50474,11474,Email,Conversion,642,12,14063,7360,Mobile,Afternoon,0.5233591694517529,50,Male,Tier 3,Married,0,1883310,76,Bronze,0,16386,0,UPI,0,0.0,642,-642.0,>10L,2042-06-05,Jun,6
50475,11475,Influencer,Retention,203,9,14524,3527,Mobile,Night,0.2428394381713026,43,Female,Tier 2,Married,1,2077415,41,Bronze,0,24993,0,Credit Card,0,0.0,203,-203.0,,2042-06-20,Jun,6
50476,11476,SMS,Retention,1944,10,51462,2679,Desktop,Evening,0.0520578290777661,53,Female,Tier 1,Married,0,1531016,41,Bronze,0,16197,15,Debit Card,0,0.0,1944,-1944.0,>10L,2042-07-05,Jul,7
50477,11477,Google Ads,Conversion,519,25,114912,6414,Mobile,Evening,0.0558166248955722,43,Female,Tier 1,Married,0,1948063,41,Platinum,0,1389,15,Debit Card,0,0.0,519,-519.0,>10L,2042-07-20,Jul,7
50478,11478,Influencer,Awareness,698,12,102888,1572,Mobile,Morning,0.0152787497084208,55,Female,Tier 2,Married,1,2422086,51,Bronze,0,2496,20,UPI,1,0.0,698,-698.0,,2042-08-04,Aug,8
50479,11479,SMS,Retention,905,27,47954,4779,Mobile,Evening,0.0996580055886891,31,Female,Tier 1,Single,1,1512030,39,Platinum,1,13970,15,COD,0,11874.5,905,10969.5,>10L,2042-08-19,Aug,8
50480,11480,Google Ads,Retention,759,17,27858,5852,Desktop,Afternoon,0.2100653313231388,34,Male,Tier 1,Married,0,1570754,53,Silver,0,16976,10,Credit Card,1,0.0,759,-759.0,>10L,2042-09-03,Sep,9
50481,11481,Influencer,Awareness,1529,29,82117,7653,Desktop,Afternoon,0.093196293094,56,Male,Tier 2,Single,0,2886348,83,Platinum,0,10087,5,UPI,0,0.0,1529,-1529.0,,2042-09-18,Sep,9
50482,11482,Instagram Ads,Retention,186,12,108936,3700,Mobile,Night,0.0339648968201512,54,Female,Tier 2,Married,0,2140085,61,Bronze,0,11916,5,COD,0,0.0,186,-186.0,,2042-10-03,Oct,10
50483,11483,Google Ads,Awareness,1256,12,87720,8879,Desktop,Evening,0.101219790241678,59,Male,Tier 3,Single,1,2246479,47,Bronze,1,22829,5,Debit Card,0,21687.55,1256,20431.55,,2042-10-18,Oct,10
50484,11484,Influencer,Conversion,1891,12,96522,512,Mobile,Morning,0.0053044901680445,60,Male,Tier 3,Single,0,2014726,17,Bronze,1,4559,0,Credit Card,1,4559.0,1891,2668.0,,2042-11-02,Nov,11
